agent_id,residence,age_group,transport_pref,sensibility,doctor,home_x,home_y,work_x,work_y,initial_epi_state
3987,sparse_periphery,young,public_transit,0.489059,0,11,31,69,65,SUSCEPTIBLE
3988,sparse_periphery,senior,public_transit,0.673134,1,98,5,45,48,SUSCEPTIBLE
3989,sparse_periphery,child,public_transit,0.780848,1,19,18,35,35,SUSCEPTIBLE
3990,sparse_periphery,adult,car,0.607385,1,93,65,55,57,SUSCEPTIBLE
3991,sparse_periphery,young,public_transit,0.461713,1,95,4,63,63,SUSCEPTIBLE
3992,sparse_periphery,adult,public_transit,0.80714,1,63,28,32,49,SUSCEPTIBLE
3993,dense_periphery,child,public_transit,0.102491,1,9,12,43,50,SUSCEPTIBLE
3994,dense_periphery,young,public_transit,0.36671,1,7,5,39,41,SUSCEPTIBLE
3995,dense_periphery,senior,car,0.506353,1,12,15,49,66,SUSCEPTIBLE
3996,sparse_periphery,senior,car,0.852844,0,22,22,33,57,SUSCEPTIBLE
3997,dense_periphery,adult,public_transit,0.187924,1,1,2,63,68,SUSCEPTIBLE
3998,dense_periphery,adult,public_transit,0.019846,1,7,5,42,35,SUSCEPTIBLE
3999,dense_periphery,adult,car,0.32032,0,9,10,41,61,SUSCEPTIBLE
4000,dense_periphery,child,car,0.336758,1,3,8,52,38,SUSCEPTIBLE
4001,dense_periphery,young,public_transit,0.279958,1,8,17,57,63,SUSCEPTIBLE
4002,dense_periphery,adult,public_transit,0.410683,0,5,13,47,56,SUSCEPTIBLE
4003,sparse_periphery,adult,public_transit,0.423036,0,77,33,40,53,SUSCEPTIBLE
4004,dense_periphery,adult,public_transit,0.15992,1,10,2,63,31,SUSCEPTIBLE
4005,dense_periphery,adult,car,0.265247,0,6,6,41,36,SUSCEPTIBLE
4006,sparse_periphery,child,public_transit,0.692289,1,65,85,31,61,SUSCEPTIBLE
4007,sparse_periphery,adult,car,0.531461,1,32,99,31,63,SUSCEPTIBLE
4008,sparse_periphery,adult,car,0.78309,0,8,68,41,62,SUSCEPTIBLE
4009,sparse_periphery,child,car,0.815829,1,29,56,60,37,SUSCEPTIBLE
4010,dense_periphery,adult,public_transit,0.419494,1,11,9,31,65,SUSCEPTIBLE
4011,dense_periphery,adult,public_transit,0.466131,1,9,10,55,37,SUSCEPTIBLE
4012,sparse_periphery,adult,public_transit,0.20412,1,47,95,58,36,SUSCEPTIBLE
4013,sparse_periphery,senior,car,0.76352,0,14,55,69,69,SUSCEPTIBLE
4014,dense_periphery,young,public_transit,0.412986,0,14,12,38,53,SUSCEPTIBLE
4015,dense_periphery,young,public_transit,0.26413,1,12,7,46,30,SUSCEPTIBLE
4016,sparse_periphery,adult,car,0.482401,1,75,26,50,45,SUSCEPTIBLE
4017,sparse_periphery,adult,walking,0.628578,0,93,50,38,39,SUSCEPTIBLE
4018,sparse_periphery,young,public_transit,0.359131,0,96,3,30,62,SUSCEPTIBLE
4019,sparse_periphery,young,public_transit,0.553132,0,97,14,65,30,SUSCEPTIBLE
4020,sparse_periphery,young,public_transit,0.391963,1,15,62,50,44,SUSCEPTIBLE
4021,dense_periphery,child,walking,0.57923,0,2,11,40,40,SUSCEPTIBLE
4022,dense_periphery,adult,walking,0.469679,1,1,2,31,59,SUSCEPTIBLE
4023,sparse_periphery,senior,public_transit,0.908239,1,26,67,60,56,SUSCEPTIBLE
4024,sparse_periphery,adult,walking,0.527061,0,0,51,68,38,SUSCEPTIBLE
4025,sparse_periphery,young,public_transit,0.719348,1,21,8,36,40,SUSCEPTIBLE
4026,dense_periphery,child,car,0.146535,1,12,17,33,69,SUSCEPTIBLE
4027,sparse_periphery,child,car,0.336401,0,60,26,38,52,SUSCEPTIBLE
4028,sparse_periphery,young,public_transit,0.47965,1,78,67,34,41,SUSCEPTIBLE
4029,sparse_periphery,senior,public_transit,0.758634,1,20,17,55,45,SUSCEPTIBLE
4030,sparse_periphery,child,public_transit,0.534702,1,8,88,65,66,SUSCEPTIBLE
4031,sparse_periphery,young,car,0.544529,1,86,85,56,42,SUSCEPTIBLE
4032,dense_periphery,adult,public_transit,0.151503,1,12,7,31,36,SUSCEPTIBLE
4033,sparse_periphery,adult,public_transit,0.615862,1,33,21,43,50,SUSCEPTIBLE
4034,dense_periphery,young,public_transit,0.270816,0,7,17,38,56,SUSCEPTIBLE
4035,dense_periphery,young,public_transit,0.311026,1,13,11,54,34,SUSCEPTIBLE
4036,sparse_periphery,child,walking,0.664184,1,12,64,58,39,SUSCEPTIBLE
4037,sparse_periphery,adult,walking,0.621962,1,56,2,31,50,SUSCEPTIBLE
4038,dense_periphery,young,walking,0.295412,1,6,14,65,63,SUSCEPTIBLE
4039,sparse_periphery,child,car,0.274742,1,29,43,50,50,SUSCEPTIBLE
4040,sparse_periphery,adult,public_transit,0.383642,1,46,79,41,68,SUSCEPTIBLE
4041,sparse_periphery,adult,car,0.481683,0,54,12,46,45,SUSCEPTIBLE
4042,dense_periphery,adult,car,0.193129,1,6,2,69,57,SUSCEPTIBLE
4043,sparse_periphery,young,car,0.622692,1,95,83,41,62,SUSCEPTIBLE
4044,sparse_periphery,adult,walking,0.633613,1,16,51,60,37,SUSCEPTIBLE
4045,sparse_periphery,young,public_transit,0.418075,1,99,95,47,51,SUSCEPTIBLE
4046,sparse_periphery,adult,public_transit,0.400613,0,91,35,51,34,SUSCEPTIBLE
4047,dense_periphery,adult,car,0.468875,1,12,15,36,51,SUSCEPTIBLE
4048,sparse_periphery,young,walking,0.456894,0,8,77,44,44,SUSCEPTIBLE
4049,sparse_periphery,young,public_transit,0.832228,1,87,95,40,48,SUSCEPTIBLE
4050,dense_periphery,young,walking,0.446205,1,6,10,41,47,SUSCEPTIBLE
4051,sparse_periphery,adult,car,0.611492,1,11,60,59,45,SUSCEPTIBLE
4052,sparse_periphery,young,walking,0.624772,1,94,25,59,59,SUSCEPTIBLE
4053,sparse_periphery,child,public_transit,0.802871,1,22,3,38,52,INFECTIOUS_SYMPTOMATIC
4054,sparse_periphery,young,public_transit,0.544449,1,91,48,64,54,SUSCEPTIBLE
4055,sparse_periphery,adult,public_transit,0.737314,0,16,12,50,37,SUSCEPTIBLE
4056,sparse_periphery,child,walking,0.714441,1,77,85,60,51,SUSCEPTIBLE
4057,sparse_periphery,senior,car,0.809677,0,90,24,44,66,SUSCEPTIBLE
4058,dense_periphery,young,public_transit,0.516758,0,2,2,47,66,SUSCEPTIBLE
4059,dense_periphery,senior,car,0.061826,0,1,12,57,50,SUSCEPTIBLE
4060,sparse_periphery,young,public_transit,0.310551,1,91,63,68,33,SUSCEPTIBLE
4061,sparse_periphery,adult,car,0.929474,0,48,7,49,63,SUSCEPTIBLE
4062,sparse_periphery,young,car,0.431215,1,14,33,50,43,SUSCEPTIBLE
4063,dense_periphery,young,public_transit,0.181821,0,11,1,55,34,SUSCEPTIBLE
4064,sparse_periphery,child,public_transit,0.669305,1,87,81,49,46,SUSCEPTIBLE
4065,sparse_periphery,adult,public_transit,0.569955,1,86,56,42,68,SUSCEPTIBLE
4066,sparse_periphery,young,public_transit,0.313562,1,83,8,54,50,SUSCEPTIBLE
4067,dense_periphery,young,public_transit,0.098439,1,11,9,68,55,SUSCEPTIBLE
4068,sparse_periphery,adult,public_transit,0.146988,1,85,72,63,45,SUSCEPTIBLE
4069,dense_periphery,adult,public_transit,0.252181,0,4,10,49,32,SUSCEPTIBLE
4070,dense_periphery,young,public_transit,0.103394,0,4,8,45,66,SUSCEPTIBLE
4071,sparse_periphery,adult,public_transit,0.486163,1,87,21,48,52,SUSCEPTIBLE
4072,sparse_periphery,child,car,0.205958,1,6,40,54,62,SUSCEPTIBLE
4073,sparse_periphery,adult,car,0.741916,1,4,24,48,61,SUSCEPTIBLE
4074,sparse_periphery,adult,public_transit,0.51897,1,65,22,63,50,SUSCEPTIBLE
4075,dense_periphery,adult,walking,0.048814,0,2,17,47,69,SUSCEPTIBLE
4076,dense_periphery,child,public_transit,0.41169,1,8,3,35,56,SUSCEPTIBLE
4077,sparse_periphery,young,public_transit,0.7615,0,82,38,63,60,SUSCEPTIBLE
4078,sparse_periphery,child,walking,0.413627,1,17,49,36,64,SUSCEPTIBLE
4079,sparse_periphery,adult,public_transit,0.748423,1,98,81,69,53,SUSCEPTIBLE
4080,sparse_periphery,senior,car,0.715386,1,57,72,37,42,SUSCEPTIBLE
4081,sparse_periphery,adult,public_transit,0.725604,1,20,6,57,57,SUSCEPTIBLE
4082,sparse_periphery,young,car,0.307713,0,78,53,54,35,SUSCEPTIBLE
4083,dense_periphery,young,walking,0.141144,0,0,18,37,37,SUSCEPTIBLE
4084,sparse_periphery,adult,walking,0.718339,0,47,3,57,57,SUSCEPTIBLE
4085,dense_periphery,adult,walking,0.357298,1,3,19,31,35,SUSCEPTIBLE
4086,sparse_periphery,young,public_transit,0.61804,0,60,90,30,53,SUSCEPTIBLE
4087,sparse_periphery,young,public_transit,0.722038,1,11,46,52,51,SUSCEPTIBLE
4088,dense_periphery,adult,walking,0.207621,0,2,17,35,33,SUSCEPTIBLE
4089,sparse_periphery,young,public_transit,0.337886,1,81,70,57,30,SUSCEPTIBLE
4090,sparse_periphery,adult,car,0.638677,1,49,12,34,54,SUSCEPTIBLE
4091,sparse_periphery,young,walking,0.648979,1,2,67,59,47,SUSCEPTIBLE
4092,sparse_periphery,adult,public_transit,0.791174,1,46,71,38,48,SUSCEPTIBLE
4093,sparse_periphery,young,car,0.452068,1,40,28,58,47,SUSCEPTIBLE
4094,sparse_periphery,young,public_transit,0.435292,0,45,87,37,62,SUSCEPTIBLE
4095,sparse_periphery,adult,car,0.802474,1,94,32,49,59,SUSCEPTIBLE
4096,sparse_periphery,adult,car,0.652747,1,17,82,55,53,SUSCEPTIBLE
4097,sparse_periphery,young,public_transit,0.857528,0,46,87,61,38,SUSCEPTIBLE
4098,sparse_periphery,senior,public_transit,0.649986,1,88,77,69,31,SUSCEPTIBLE
4099,sparse_periphery,young,walking,0.808192,1,84,8,64,50,SUSCEPTIBLE
4100,sparse_periphery,young,car,0.573899,1,14,58,47,43,SUSCEPTIBLE
4101,sparse_periphery,senior,walking,0.600785,1,86,44,66,58,SUSCEPTIBLE
4102,dense_periphery,young,public_transit,0.151384,1,13,9,33,54,SUSCEPTIBLE
4103,sparse_periphery,adult,public_transit,0.846865,1,30,90,59,31,SUSCEPTIBLE
4104,sparse_periphery,young,public_transit,0.692144,1,85,4,38,39,SUSCEPTIBLE
4105,sparse_periphery,child,walking,0.752028,1,64,73,68,49,SUSCEPTIBLE
4106,sparse_periphery,senior,car,0.870736,1,64,21,42,48,SUSCEPTIBLE
4107,sparse_periphery,senior,public_transit,0.936767,1,82,88,50,67,SUSCEPTIBLE
4108,dense_periphery,senior,public_transit,0.308503,1,6,4,33,54,SUSCEPTIBLE
4109,dense_periphery,young,car,0.171761,1,4,10,63,68,SUSCEPTIBLE
4110,sparse_periphery,adult,car,0.741084,1,35,92,34,63,SUSCEPTIBLE
4111,sparse_periphery,young,public_transit,0.744501,1,32,70,35,60,SUSCEPTIBLE
4112,sparse_periphery,adult,public_transit,0.422699,0,69,0,67,33,SUSCEPTIBLE
4113,sparse_periphery,young,car,0.208974,0,47,0,51,47,SUSCEPTIBLE
4114,dense_periphery,adult,public_transit,0.497128,0,6,14,42,53,SUSCEPTIBLE
4115,dense_periphery,adult,walking,0.149994,1,12,7,69,69,SUSCEPTIBLE
4116,dense_periphery,adult,public_transit,0.222582,1,4,5,54,34,SUSCEPTIBLE
4117,sparse_periphery,young,public_transit,0.803073,1,73,94,48,32,SUSCEPTIBLE
4118,sparse_periphery,senior,car,0.537409,1,16,18,52,59,SUSCEPTIBLE
4119,sparse_periphery,senior,car,0.201462,0,26,2,42,39,SUSCEPTIBLE
4120,sparse_periphery,child,car,0.75307,1,65,7,55,64,SUSCEPTIBLE
4121,dense_periphery,young,public_transit,0.621272,1,12,12,48,33,SUSCEPTIBLE
4122,sparse_periphery,adult,public_transit,0.233381,1,15,78,31,54,SUSCEPTIBLE
4123,sparse_periphery,senior,car,0.536671,1,20,1,68,30,SUSCEPTIBLE
4124,sparse_periphery,child,public_transit,0.718471,0,55,18,65,56,SUSCEPTIBLE
4125,dense_periphery,young,walking,0.184724,1,13,9,60,56,SUSCEPTIBLE
4126,sparse_periphery,child,walking,0.836713,1,57,27,55,54,SUSCEPTIBLE
4127,sparse_periphery,young,car,0.140964,0,26,42,39,50,SUSCEPTIBLE
4128,dense_periphery,adult,public_transit,0.114189,0,3,8,57,44,SUSCEPTIBLE
4129,sparse_periphery,senior,public_transit,0.437825,0,12,46,51,33,SUSCEPTIBLE
4130,sparse_periphery,child,walking,0.64872,1,74,97,43,57,SUSCEPTIBLE
4131,dense_periphery,young,public_transit,0.45311,1,6,1,44,48,SUSCEPTIBLE
4132,sparse_periphery,young,public_transit,0.491426,1,76,78,53,34,SUSCEPTIBLE
4133,sparse_periphery,adult,public_transit,0.709252,1,23,24,32,51,SUSCEPTIBLE
4134,sparse_periphery,young,public_transit,0.213865,1,3,30,37,56,SUSCEPTIBLE
4135,dense_periphery,adult,public_transit,0.015695,1,8,4,49,40,SUSCEPTIBLE
4136,dense_periphery,child,car,0.365437,0,0,18,55,36,SUSCEPTIBLE
4137,sparse_periphery,adult,public_transit,0.636158,1,31,26,53,39,SUSCEPTIBLE
4138,sparse_periphery,senior,public_transit,0.634088,0,19,15,60,53,SUSCEPTIBLE
4139,dense_periphery,adult,walking,0.313892,0,4,7,49,37,SUSCEPTIBLE
4140,dense_periphery,adult,car,0.350978,1,6,10,54,66,SUSCEPTIBLE
4141,sparse_periphery,young,public_transit,0.81544,1,21,6,35,35,SUSCEPTIBLE
4142,sparse_periphery,adult,public_transit,0.609743,0,29,58,60,38,SUSCEPTIBLE
4143,dense_periphery,adult,walking,0.253391,0,14,5,42,45,SUSCEPTIBLE
4144,sparse_periphery,young,public_transit,0.295304,1,35,79,35,41,SUSCEPTIBLE
4145,sparse_periphery,adult,car,0.333701,0,60,20,34,43,SUSCEPTIBLE
4146,sparse_periphery,adult,car,0.903635,1,25,4,34,42,SUSCEPTIBLE
4147,sparse_periphery,senior,public_transit,0.464794,1,8,41,48,68,SUSCEPTIBLE
4148,sparse_periphery,child,car,0.871822,0,70,37,68,37,SUSCEPTIBLE
4149,sparse_periphery,senior,walking,0.641295,1,92,77,30,43,SUSCEPTIBLE
4150,sparse_periphery,adult,walking,0.634995,1,3,65,60,65,SUSCEPTIBLE
4151,sparse_periphery,child,walking,0.681486,1,71,10,33,58,SUSCEPTIBLE
4152,sparse_periphery,child,public_transit,0.73603,1,28,92,64,35,SUSCEPTIBLE
4153,sparse_periphery,young,public_transit,0.505711,0,79,77,37,33,SUSCEPTIBLE
4154,sparse_periphery,child,car,0.383239,0,66,23,44,45,SUSCEPTIBLE
4155,dense_periphery,young,walking,0.457001,1,11,7,67,56,SUSCEPTIBLE
4156,sparse_periphery,adult,public_transit,0.954065,1,78,95,60,47,SUSCEPTIBLE
4157,sparse_periphery,adult,public_transit,0.468921,1,79,30,49,59,SUSCEPTIBLE
4158,dense_periphery,senior,walking,0.145305,1,1,5,69,31,SUSCEPTIBLE
4159,sparse_periphery,adult,public_transit,0.629263,0,84,60,64,43,SUSCEPTIBLE
4160,sparse_periphery,senior,car,0.865243,0,32,74,68,53,SUSCEPTIBLE
4161,sparse_periphery,senior,car,0.104982,1,50,70,31,47,SUSCEPTIBLE
4162,sparse_periphery,child,public_transit,0.68693,1,97,76,31,41,SUSCEPTIBLE
4163,dense_periphery,child,walking,0.115716,1,7,14,61,33,SUSCEPTIBLE
4164,sparse_periphery,adult,public_transit,0.320772,1,70,49,66,66,SUSCEPTIBLE
4165,dense_periphery,young,walking,0.478757,1,2,11,67,33,SUSCEPTIBLE
4166,dense_periphery,young,public_transit,0.356192,1,10,10,56,55,SUSCEPTIBLE
4167,dense_periphery,senior,public_transit,0.292654,1,4,10,61,30,SUSCEPTIBLE
4168,sparse_periphery,young,public_transit,0.499781,1,74,72,66,43,SUSCEPTIBLE
4169,dense_periphery,child,walking,0.483104,1,6,1,38,56,SUSCEPTIBLE
4170,sparse_periphery,adult,walking,0.711848,1,83,12,42,57,SUSCEPTIBLE
4171,sparse_periphery,senior,walking,0.689403,1,86,86,60,34,SUSCEPTIBLE
4172,sparse_periphery,young,public_transit,0.606786,0,68,89,36,46,SUSCEPTIBLE
4173,sparse_periphery,adult,car,0.701659,1,7,54,30,48,SUSCEPTIBLE
4174,sparse_periphery,senior,public_transit,0.528205,1,91,65,53,45,SUSCEPTIBLE
4175,dense_periphery,adult,car,0.252455,0,0,0,69,52,SUSCEPTIBLE
4176,sparse_periphery,adult,public_transit,0.560139,1,45,80,59,37,SUSCEPTIBLE
4177,sparse_periphery,adult,car,0.282215,0,70,66,37,41,SUSCEPTIBLE
4178,dense_periphery,adult,car,0.200904,0,8,17,66,69,SUSCEPTIBLE
4179,sparse_periphery,adult,public_transit,0.292877,1,90,86,62,38,SUSCEPTIBLE
4180,dense_periphery,senior,public_transit,0.042662,1,5,13,41,54,SUSCEPTIBLE
4181,sparse_periphery,young,car,0.952516,1,51,76,51,48,SUSCEPTIBLE
4182,sparse_periphery,adult,public_transit,0.523594,0,10,99,59,35,SUSCEPTIBLE
4183,dense_periphery,child,public_transit,0.060174,0,0,18,50,49,SUSCEPTIBLE
4184,sparse_periphery,adult,public_transit,0.849292,0,61,94,49,32,SUSCEPTIBLE
4185,sparse_periphery,adult,public_transit,0.527939,1,7,69,69,42,SUSCEPTIBLE
4186,sparse_periphery,young,public_transit,0.906713,0,26,97,43,61,SUSCEPTIBLE
4187,sparse_periphery,adult,car,0.669812,0,26,67,55,40,SUSCEPTIBLE
4188,sparse_periphery,young,public_transit,0.545074,0,21,5,35,36,SUSCEPTIBLE
4189,sparse_periphery,adult,car,0.514255,0,30,83,53,65,SUSCEPTIBLE
4190,sparse_periphery,young,public_transit,0.624106,0,85,99,60,40,SUSCEPTIBLE
4191,sparse_periphery,senior,public_transit,0.227489,0,90,32,33,54,SUSCEPTIBLE
4192,sparse_periphery,adult,car,0.65768,0,22,94,47,30,SUSCEPTIBLE
4193,sparse_periphery,adult,walking,0.144574,1,19,19,51,53,SUSCEPTIBLE
4194,dense_periphery,child,car,0.057126,0,12,15,40,39,SUSCEPTIBLE
4195,sparse_periphery,senior,walking,0.467856,1,29,17,43,33,SUSCEPTIBLE
4196,sparse_periphery,young,walking,0.724053,1,13,33,32,57,SUSCEPTIBLE
4197,dense_periphery,child,car,0.397905,1,11,7,34,53,SUSCEPTIBLE
4198,sparse_periphery,adult,public_transit,0.509753,1,42,70,37,38,SUSCEPTIBLE
4199,dense_periphery,senior,public_transit,0.339489,0,1,3,32,34,SUSCEPTIBLE
4200,sparse_periphery,adult,car,0.662023,1,69,72,54,69,SUSCEPTIBLE
4201,sparse_periphery,adult,public_transit,0.469135,1,70,48,69,42,SUSCEPTIBLE
4202,sparse_periphery,senior,public_transit,0.546431,0,12,26,35,66,SUSCEPTIBLE
4203,sparse_periphery,adult,public_transit,0.597686,0,71,90,44,36,SUSCEPTIBLE
4204,dense_periphery,young,public_transit,0.523045,1,8,4,30,69,SUSCEPTIBLE
4205,dense_periphery,young,walking,0.431786,0,8,4,54,63,SUSCEPTIBLE
4206,dense_periphery,child,public_transit,0.224462,0,8,4,37,50,SUSCEPTIBLE
4207,dense_periphery,senior,public_transit,0.094888,0,1,0,49,60,SUSCEPTIBLE
4208,sparse_periphery,adult,walking,0.555273,0,82,13,60,38,SUSCEPTIBLE
4209,dense_periphery,adult,car,0.710742,1,14,14,42,55,SUSCEPTIBLE
4210,dense_periphery,young,car,0.056124,0,3,3,58,60,SUSCEPTIBLE
4211,sparse_periphery,child,public_transit,0.442958,0,12,48,63,46,SUSCEPTIBLE
4212,sparse_periphery,adult,public_transit,0.484348,0,4,39,36,56,SUSCEPTIBLE
4213,sparse_periphery,young,car,0.76812,0,30,10,56,52,SUSCEPTIBLE
4214,sparse_periphery,child,public_transit,0.770664,1,86,79,44,62,SUSCEPTIBLE
4215,sparse_periphery,senior,public_transit,0.784645,1,61,20,50,67,SUSCEPTIBLE
4216,dense_periphery,adult,car,0.566818,1,4,7,46,68,SUSCEPTIBLE
4217,sparse_periphery,adult,walking,0.463508,0,71,67,39,49,SUSCEPTIBLE
4218,sparse_periphery,adult,car,0.297613,1,16,81,56,67,SUSCEPTIBLE
4219,sparse_periphery,young,public_transit,0.611029,1,80,47,56,48,SUSCEPTIBLE
4220,sparse_periphery,adult,car,0.92391,1,37,96,65,58,SUSCEPTIBLE
4221,dense_periphery,adult,public_transit,0.563866,1,4,2,55,64,SUSCEPTIBLE
4222,sparse_periphery,adult,walking,0.64392,1,18,24,47,66,SUSCEPTIBLE
4223,sparse_periphery,senior,walking,0.774762,1,16,70,63,34,SUSCEPTIBLE
4224,sparse_periphery,adult,public_transit,0.382409,0,97,60,58,62,SUSCEPTIBLE
4225,sparse_periphery,child,public_transit,0.61083,0,68,5,43,43,SUSCEPTIBLE
4226,sparse_periphery,young,public_transit,0.63637,0,78,38,41,48,SUSCEPTIBLE
4227,dense_periphery,adult,car,0.185113,1,14,3,63,44,SUSCEPTIBLE
4228,dense_periphery,young,car,0.307363,1,7,10,44,35,SUSCEPTIBLE
4229,dense_periphery,child,public_transit,0.274335,1,3,9,64,69,SUSCEPTIBLE
4230,sparse_periphery,child,car,0.697636,0,21,75,40,30,SUSCEPTIBLE
4231,sparse_periphery,adult,walking,0.486375,1,51,28,30,65,SUSCEPTIBLE
4232,sparse_periphery,adult,car,0.519487,1,0,88,66,46,SUSCEPTIBLE
4233,sparse_periphery,senior,walking,0.548529,1,76,47,30,45,SUSCEPTIBLE
4234,sparse_periphery,young,public_transit,0.537522,1,16,56,32,31,SUSCEPTIBLE
4235,dense_periphery,senior,public_transit,0.551963,0,3,3,42,65,SUSCEPTIBLE
4236,dense_periphery,adult,public_transit,0.576703,0,12,16,34,69,SUSCEPTIBLE
4237,dense_periphery,adult,car,0.107131,1,6,4,58,57,SUSCEPTIBLE
4238,dense_periphery,adult,car,0.021312,1,11,7,61,60,SUSCEPTIBLE
4239,dense_periphery,senior,car,0.113581,1,7,10,45,58,SUSCEPTIBLE
4240,sparse_periphery,adult,car,0.679014,1,90,26,48,42,SUSCEPTIBLE
4241,sparse_periphery,child,public_transit,0.426736,0,19,26,42,36,SUSCEPTIBLE
4242,sparse_periphery,young,public_transit,0.666906,0,50,81,47,31,SUSCEPTIBLE
4243,sparse_periphery,child,car,0.759984,0,7,82,47,38,SUSCEPTIBLE
4244,sparse_periphery,child,public_transit,0.647391,1,33,75,40,33,SUSCEPTIBLE
4245,sparse_periphery,adult,public_transit,0.518957,1,28,76,51,64,SUSCEPTIBLE
4246,dense_periphery,adult,public_transit,0.19274,0,12,7,54,44,SUSCEPTIBLE
4247,sparse_periphery,child,walking,0.676245,0,11,32,58,65,SUSCEPTIBLE
4248,dense_periphery,young,public_transit,0.408521,1,4,2,40,56,SUSCEPTIBLE
4249,sparse_periphery,senior,public_transit,0.802283,1,75,69,58,34,SUSCEPTIBLE
4250,sparse_periphery,adult,walking,0.669056,1,33,73,68,33,SUSCEPTIBLE
4251,sparse_periphery,adult,public_transit,0.903223,1,10,89,53,37,SUSCEPTIBLE
4252,dense_periphery,adult,walking,0.000551,1,4,2,54,45,SUSCEPTIBLE
4253,sparse_periphery,adult,public_transit,0.442639,1,1,69,43,51,SUSCEPTIBLE
4254,dense_periphery,adult,public_transit,0.038356,0,4,5,67,64,SUSCEPTIBLE
4255,sparse_periphery,child,walking,0.551157,0,72,49,66,44,SUSCEPTIBLE
4256,dense_periphery,senior,car,0.083025,1,5,10,59,59,SUSCEPTIBLE
4257,sparse_periphery,child,car,0.64056,1,54,71,61,50,SUSCEPTIBLE
4258,dense_periphery,child,public_transit,0.355979,1,0,17,51,47,SUSCEPTIBLE
4259,sparse_periphery,adult,public_transit,0.83898,1,98,89,31,35,SUSCEPTIBLE
4260,sparse_periphery,young,walking,0.573824,1,36,22,67,57,SUSCEPTIBLE
4261,sparse_periphery,young,public_transit,0.535359,1,36,98,36,61,SUSCEPTIBLE
4262,dense_periphery,adult,public_transit,0.347769,1,4,14,41,63,SUSCEPTIBLE
4263,dense_periphery,adult,public_transit,0.07104,0,9,3,36,37,SUSCEPTIBLE
4264,sparse_periphery,senior,public_transit,0.885979,0,72,16,65,65,SUSCEPTIBLE
4265,sparse_periphery,young,car,0.208894,1,71,12,43,51,SUSCEPTIBLE
4266,sparse_periphery,senior,public_transit,0.815429,1,67,73,63,53,SUSCEPTIBLE
4267,sparse_periphery,young,public_transit,0.697073,0,56,12,39,34,SUSCEPTIBLE
4268,sparse_periphery,adult,public_transit,0.733206,0,46,29,69,66,SUSCEPTIBLE
4269,sparse_periphery,adult,public_transit,0.567465,0,97,9,68,42,SUSCEPTIBLE
4270,sparse_periphery,child,walking,0.562785,0,38,16,30,64,SUSCEPTIBLE
4271,sparse_periphery,senior,walking,0.652548,1,79,31,36,46,SUSCEPTIBLE
4272,sparse_periphery,senior,public_transit,0.492796,1,18,49,48,56,SUSCEPTIBLE
4273,dense_periphery,senior,public_transit,0.469829,0,9,10,54,36,SUSCEPTIBLE
4274,sparse_periphery,young,public_transit,0.720749,1,48,70,62,60,SUSCEPTIBLE
4275,sparse_periphery,young,car,0.499426,0,29,18,33,51,SUSCEPTIBLE
4276,sparse_periphery,senior,public_transit,0.472168,0,51,73,43,45,SUSCEPTIBLE
4277,sparse_periphery,adult,public_transit,0.495056,1,89,87,44,44,SUSCEPTIBLE
4278,sparse_periphery,young,public_transit,0.889053,1,95,37,55,33,SUSCEPTIBLE
4279,sparse_periphery,young,walking,0.838875,1,86,59,43,58,SUSCEPTIBLE
4280,sparse_periphery,young,walking,0.45755,1,18,74,66,40,SUSCEPTIBLE
4281,sparse_periphery,young,walking,0.802043,0,49,18,38,39,SUSCEPTIBLE
4282,sparse_periphery,senior,car,0.483832,1,93,31,56,36,SUSCEPTIBLE
4283,sparse_periphery,senior,car,0.26292,1,15,33,30,57,EXPOSED
4284,sparse_periphery,young,walking,0.448966,0,90,84,68,63,SUSCEPTIBLE
4285,dense_periphery,young,public_transit,0.332438,1,4,14,44,65,SUSCEPTIBLE
4286,dense_periphery,adult,walking,0.325742,0,1,12,51,56,SUSCEPTIBLE
4287,sparse_periphery,child,public_transit,0.590458,0,52,27,55,64,SUSCEPTIBLE
4288,sparse_periphery,child,car,0.809232,1,8,86,63,39,SUSCEPTIBLE
4289,sparse_periphery,senior,public_transit,0.911491,1,37,5,52,50,SUSCEPTIBLE
4290,sparse_periphery,senior,walking,0.579385,0,78,16,61,42,SUSCEPTIBLE
4291,sparse_periphery,child,public_transit,0.973279,0,10,42,64,45,SUSCEPTIBLE
4292,dense_periphery,young,public_transit,0.241885,1,9,3,30,35,SUSCEPTIBLE
4293,dense_periphery,adult,car,0.230244,0,4,5,61,51,SUSCEPTIBLE
4294,sparse_periphery,young,public_transit,0.53509,0,40,71,50,41,SUSCEPTIBLE
4295,sparse_periphery,senior,car,0.715504,1,57,24,50,43,SUSCEPTIBLE
4296,dense_periphery,young,public_transit,0.318385,1,9,3,64,60,SUSCEPTIBLE
4297,sparse_periphery,young,walking,0.734275,0,50,19,47,42,SUSCEPTIBLE
4298,dense_periphery,young,walking,0.230008,1,4,14,64,63,SUSCEPTIBLE
4299,sparse_periphery,young,walking,0.502251,0,24,64,37,39,SUSCEPTIBLE
4300,dense_periphery,adult,public_transit,0.127476,0,14,1,63,57,SUSCEPTIBLE
4301,sparse_periphery,young,public_transit,0.827917,1,41,19,37,58,EXPOSED
4302,sparse_periphery,child,car,0.566721,0,78,88,44,58,SUSCEPTIBLE
4303,sparse_periphery,senior,walking,0.697008,1,44,10,32,46,SUSCEPTIBLE
